,Date,Open,High,Low,Close,Adj Close,Volume
333,2014-01-02,89.550003,89.669998,88.129997,88.440002,80.237778,1327200
334,2014-01-03,88.410004,89.150002,88.110001,88.800003,80.564377,1177200
335,2014-01-06,87.029999,89.239998,86.730003,89.160004,80.890991,1614000
336,2014-01-07,89.129997,90.620003,89.129997,90.5,82.10672,1472500
337,2014-01-08,90.360001,90.639999,89.559998,89.739998,81.417198,2138200
338,2014-01-09,89.910004,90.349998,89.769997,90.330002,81.952499,1275400
339,2014-01-10,90.919998,92.970001,90.889999,91.93,83.404099,1349300
340,2014-01-13,91.550003,92.169998,90.650002,90.860001,82.433334,872900
341,2014-01-14,90.900002,91.690002,90.529999,91.669998,83.168205,996000
342,2014-01-15,91.879997,92.75,91.779999,92.0,83.467598,1486800
343,2014-01-16,92.050003,92.190002,91.32,92.139999,83.59462,672000
344,2014-01-17,92.330002,92.449997,91.730003,91.949997,83.422241,650900
345,2014-01-21,92.279999,92.970001,91.779999,92.93,84.31134,700900
346,2014-01-22,92.800003,93.529999,92.669998,92.809998,84.202469,880900
347,2014-01-23,92.43,92.599998,91.5,92.209999,83.658134,812200
348,2014-01-24,91.470001,92.190002,90.260002,90.279999,81.90712,1490100
349,2014-01-27,90.510002,90.830002,89.93,90.059998,81.707535,1216900
350,2014-01-28,90.199997,90.800003,89.93,90.199997,81.834534,1484300
351,2014-01-29,89.940002,90.519997,89.940002,90.220001,81.852684,2082400
352,2014-01-30,90.690002,91.800003,90.529999,91.5,83.013969,968400
353,2014-01-31,90.839996,92.940002,90.709999,92.709999,84.111748,1956700
354,2014-02-03,92.870003,94.440002,91.690002,91.949997,83.422241,1514200
355,2014-02-04,92.330002,92.330002,90.830002,91.150002,82.696419,1314400
356,2014-02-05,90.699997,90.839996,90.059998,90.480003,82.08857,1498800
357,2014-02-06,90.379997,91.440002,89.870003,91.230003,82.769028,1054400
358,2014-02-07,91.559998,92.599998,90.860001,92.239998,83.685349,1004500
359,2014-02-10,92.029999,92.889999,91.540001,92.68,84.084534,1212600
360,2014-02-11,92.68,94.339996,92.629997,93.5,84.828491,2467800
361,2014-02-12,92.910004,93.449997,92.110001,92.43,83.857735,2603600
362,2014-02-13,92.010002,92.940002,91.779999,92.900002,84.284126,1656600
363,2014-02-14,92.940002,93.190002,92.339996,93.150002,84.510941,1003100
364,2014-02-18,93.220001,93.879997,93.220001,93.419998,84.755898,1062100
365,2014-02-19,93.440002,94.540001,92.610001,92.629997,84.039169,1422900
366,2014-02-20,92.790001,93.449997,92.449997,92.93,84.31134,961200
367,2014-02-21,93.18,93.75,92.959999,93.0,84.374855,1151600
368,2014-02-24,93.239998,94.239998,92.559998,92.57,83.984734,1103100
369,2014-02-25,92.800003,93.940002,92.540001,93.080002,84.447441,1124500
370,2014-02-26,93.169998,93.620003,91.019997,92.300003,83.739784,1411900
371,2014-02-27,92.559998,95.839996,92.0,94.099998,85.372826,2792700
372,2014-02-28,94.269997,94.75,93.889999,94.470001,85.708511,1056800
373,2014-03-03,94.129997,94.760002,93.93,94.080002,85.354683,1093900
374,2014-03-04,94.82,95.220001,94.489998,94.940002,86.134926,932900
375,2014-03-05,94.360001,94.599998,93.389999,93.660004,84.973648,1118300
376,2014-03-06,94.040001,94.160004,93.379997,93.610001,84.928268,1027900
377,2014-03-07,93.440002,93.68,92.809998,93.669998,84.982719,880700
378,2014-03-10,93.32,94.18,93.080002,94.160004,85.427269,1309700
379,2014-03-11,94.150002,94.389999,93.0,93.959999,85.245827,1384700
380,2014-03-12,93.610001,94.620003,93.599998,94.580002,85.808334,860200
381,2014-03-13,94.669998,96.209999,94.610001,95.540001,86.679291,1741300
382,2014-03-14,95.449997,96.5,95.230003,95.919998,87.02404,2372700
383,2014-03-17,96.080002,96.720001,95.669998,96.389999,87.450462,821700
384,2014-03-18,96.379997,96.489998,95.75,96.440002,87.495827,1122000
385,2014-03-19,96.440002,96.980003,95.239998,95.650002,86.779099,1749500
386,2014-03-20,95.290001,96.220001,94.550003,96.169998,87.250854,1391300
387,2014-03-21,97.029999,97.480003,96.150002,96.300003,87.368828,1325000
388,2014-03-24,96.470001,97.419998,95.690002,96.139999,87.223663,1270200
389,2014-03-25,95.760002,96.339996,95.449997,96.110001,87.799156,1157400
390,2014-03-26,96.699997,97.209999,95.839996,95.919998,87.625595,1498300
391,2014-03-27,96.029999,96.93,95.43,96.199997,87.881386,1274000
392,2014-03-28,96.199997,96.25,94.93,95.75,87.470299,1194000
393,2014-03-31,96.410004,97.120003,95.629997,96.760002,88.39296,1058000
394,2014-04-01,96.760002,96.809998,95.540001,96.459999,88.118889,1095500
395,2014-04-02,96.449997,96.660004,95.739998,96.050003,87.744354,1059600
396,2014-04-03,96.370003,96.620003,95.940002,96.089996,87.780891,997500
397,2014-04-04,96.559998,97.889999,96.089996,96.440002,88.100639,962200
398,2014-04-07,96.349998,96.629997,95.529999,95.57,87.30587,1351100
399,2014-04-08,95.459999,96.900002,95.150002,96.279999,87.954453,1380300
400,2014-04-09,96.410004,96.910004,95.470001,96.82,88.447762,1005100
401,2014-04-10,96.860001,98.209999,96.360001,96.730003,88.365547,1194200
402,2014-04-11,96.610001,97.540001,96.209999,96.419998,88.082367,1789900
403,2014-04-14,97.220001,97.25,96.309998,96.629997,88.2742,1592700
404,2014-04-15,96.940002,97.099998,95.879997,96.849998,88.475166,2016500
405,2014-04-16,97.07,98.529999,96.739998,98.360001,89.854599,1630000
406,2014-04-17,97.82,98.559998,96.989998,97.129997,88.730972,1176200
407,2014-04-21,97.129997,97.629997,96.550003,96.900002,88.520844,759300
408,2014-04-22,96.879997,97.32,96.459999,96.660004,88.301598,948100
409,2014-04-23,96.870003,97.809998,96.769997,96.970001,88.584801,1326500
410,2014-04-24,97.059998,97.489998,96.489998,97.190002,88.785789,778300
411,2014-04-25,97.300003,98.730003,97.300003,98.660004,90.128662,1108600
412,2014-04-28,98.769997,99.620003,98.150002,99.449997,90.850349,1310500
413,2014-04-29,99.43,99.809998,98.379997,98.699997,90.165199,1008900
414,2014-04-30,98.809998,99.510002,98.370003,98.610001,90.082993,921000
415,2014-05-01,98.639999,99.169998,97.870003,98.720001,90.183479,821700
416,2014-05-02,97.860001,99.120003,96.580002,98.089996,89.607941,1570000
417,2014-05-05,97.980003,99.099998,97.610001,98.599998,90.073853,868500
418,2014-05-06,98.540001,99.080002,98.360001,98.75,90.210876,750500
419,2014-05-07,98.93,100.470001,98.760002,100.410004,91.727348,1075300
420,2014-05-08,100.300003,100.669998,99.580002,99.629997,91.014778,1206400
421,2014-05-09,99.470001,99.629997,98.290001,98.349998,89.845459,1305300
422,2014-05-12,98.769997,98.800003,97.839996,97.879997,89.4161,897800
423,2014-05-13,98.260002,98.620003,97.410004,97.690002,89.242546,817100
424,2014-05-14,97.650002,98.949997,97.650002,98.489998,89.973351,1106700
425,2014-05-15,98.610001,98.889999,97.690002,97.839996,89.379562,805100
426,2014-05-16,97.989998,98.260002,97.550003,98.199997,89.708427,1095100
427,2014-05-19,98.269997,98.339996,97.050003,97.080002,88.68528,812600
428,2014-05-20,97.07,97.75,96.589996,97.160004,88.758377,852000
429,2014-05-21,97.470001,98.410004,97.230003,98.150002,89.662758,1110200
430,2014-05-22,98.080002,98.870003,97.940002,98.5,89.982491,563200
431,2014-05-23,98.5,99.470001,98.18,99.139999,90.567154,732400
432,2014-05-27,99.699997,99.870003,98.970001,99.059998,90.494072,638600
433,2014-05-28,99.129997,99.769997,99.07,99.709999,91.087868,723200
434,2014-05-29,99.620003,100.129997,99.239998,100.050003,91.39846,960500
435,2014-05-30,99.860001,100.690002,99.860001,100.349998,91.672516,1175800
436,2014-06-02,100.099998,100.739998,99.900002,100.470001,91.78215,719700
437,2014-06-03,100.330002,100.610001,100.019997,100.519997,91.82782,686600
438,2014-06-04,100.129997,100.540001,99.769997,100.25,91.581177,1609600
439,2014-06-05,100.25,101.360001,100.029999,101.110001,92.366814,794700
440,2014-06-06,101.239998,101.650002,100.610001,100.709999,92.001389,905800
441,2014-06-09,100.989998,101.970001,100.669998,101.010002,92.275459,933600
442,2014-06-10,100.75,100.919998,100.07,100.169998,91.50808,515100
443,2014-06-11,99.980003,100.040001,98.68,99.209999,90.631088,1025300
444,2014-06-12,99.160004,99.889999,98.32,99.730003,91.106133,988600
445,2014-06-13,99.75,101.129997,99.279999,101.120003,92.375946,1439500
446,2014-06-16,101.110001,102.279999,100.739998,101.669998,92.878372,1127900
447,2014-06-17,101.199997,101.519997,100.699997,101.410004,92.640862,862800
